DateTime,TEMP,CO,NO,NO2,PM10,PM2.5,HUM,DIR,SPD,PRES,Month,Hour,TF_CNT
2019-04-21 18:00:00,20.72,0.28,0.37,1.64,4.94,2.19,26.99,96.97,1.76,619.5,4,18,6364.0
2019-04-21 19:00:00,18.3,0.3,0.38,4.21,71.63,13.12,35.5,238.27,3.62,619.5,4,19,5532.0
2019-04-21 20:00:00,14.81,0.4,2.04,9.06,9.56,3.8,56.04,123.41,1.11,619.5,4,20,5153.0
2019-04-21 21:00:00,17.84,0.33,2.13,5.67,7.42,2.8,38.75,170.86,1.47,619.5,4,21,4551.0
2019-04-21 22:00:00,14.72,0.28,0.66,3.99,4.45,2.28,53.13,25.15,2.74,619.5,4,22,3382.0
2019-04-21 23:00:00,12.9,0.23,0.27,2.6,2.61,1.51,58.82,204.7,3.46,620.96,4,23,2231.0
2019-04-22 00:00:00,12.63,0.27,0.76,3.04,1.8,1.08,62.85,298.53,3.26,620.54,4,0,1550.0
2019-04-22 01:00:00,11.62,0.26,0.54,4.38,2.7,1.48,67.52,136.87,3.26,625.0,4,1,840.0
2019-04-22 02:00:00,10.15,0.26,0.18,4.77,1.36,0.84,73.14,146.64,1.81,625.0,4,2,566.0
2019-04-22 03:00:00,9.8,0.26,0.77,6.72,1.77,1.1,75.23,271.99,1.2,625.0,4,3,927.0
2019-04-22 04:00:00,9.8,0.26,-0.11,4.82,1.94,1.4,74.65,283.35,1.02,625.0,4,4,1921.0
2019-04-22 05:00:00,9.8,0.22,10.94,8.69,1.72,1.24,72.01,292.25,1.91,625.0,4,5,5115.0
2019-04-22 06:00:00,9.34,1.03,102.48,52.19,2.26,1.81,81.36,278.48,2.47,625.0,4,6,7241.0
2019-04-22 07:00:00,8.24,0.18,-1.85,4.45,2.38,1.98,83.22,299.33,2.61,625.0,4,7,6942.0
2019-04-22 08:00:00,7.81,0.22,0.41,4.52,2.7,2.22,85.97,313.0,2.01,625.0,4,8,6766.0
2019-04-22 09:00:00,7.09,0.22,0.19,4.13,2.27,1.91,92.59,232.78,2.52,625.0,4,9,6943.0
2019-04-22 10:00:00,6.5,0.22,0.06,2.77,0.62,0.47,93.16,45.91,2.02,625.0,4,10,6955.0
2019-04-22 11:00:00,5.61,0.13,0.05,4.04,0.65,0.51,89.52,30.9,1.99,626.26,4,11,7365.0
2019-04-22 12:00:00,5.57,0.14,0.26,6.5,0.61,0.45,91.47,41.08,1.26,629.54,4,12,7146.0
2019-04-22 13:00:00,5.59,0.22,0.89,8.76,0.75,0.54,89.83,177.26,1.38,630.4,4,13,7951.0
2019-04-22 14:00:00,5.6,0.21,1.71,12.85,3.15,2.02,86.74,72.38,1.24,630.4,4,14,7566.0
2019-04-22 15:00:00,5.6,0.17,1.7,13.1,2.1,1.4,85.6,14.4,1.4,630.4,4,15,5688.0
2019-04-22 16:00:00,4.91,0.16,1.56,9.61,2.56,1.71,87.03,58.79,1.59,630.4,4,16,5217.0
2019-04-22 17:00:00,5.6,0.37,1.7,5.7,1.6,1.0,82.8,8.3,1.4,630.4,4,17,6051.0
2019-04-22 18:00:00,5.75,0.31,1.51,6.83,19.58,11.69,80.76,79.82,1.64,630.4,4,18,6766.0
2019-04-22 19:00:00,,,,,,,,,,,4,19,5496.0
2019-04-22 20:00:00,6.1,0.3,0.6,5.0,3.1,1.9,78.3,34.7,1.1,630.4,4,20,4512.0
2019-04-22 21:00:00,6.46,0.31,0.76,4.3,2.2,1.59,78.67,95.58,1.46,630.4,4,21,3210.0
2019-04-22 22:00:00,6.5,0.32,0.99,5.5,4.29,2.8,77.37,184.96,1.07,630.4,4,22,2920.0
2019-04-22 23:00:00,6.89,0.3,1.63,9.47,7.87,4.05,75.3,156.28,0.4,630.4,4,23,2056.0
2019-04-23 00:00:00,7.34,0.39,2.29,13.14,9.73,5.58,72.95,244.05,0.72,630.4,4,0,1418.0
2019-04-23 01:00:00,7.3,0.36,2.82,11.74,9.34,5.46,72.55,305.41,1.0,630.4,4,1,878.0
2019-04-23 02:00:00,7.3,0.38,0.44,12.52,10.9,5.42,71.55,133.38,0.61,630.4,4,2,711.0
2019-04-23 03:00:00,7.3,0.43,3.73,16.2,8.07,4.29,71.69,92.72,0.76,630.4,4,3,1077.0
2019-04-23 04:00:00,7.3,0.39,0.64,13.37,5.64,3.51,73.31,60.99,0.92,630.4,4,4,2305.0
2019-04-23 05:00:00,7.3,0.32,5.92,14.07,10.44,7.66,73.13,96.44,1.38,630.4,4,5,5178.0
2019-04-23 06:00:00,7.3,0.54,23.03,18.57,6.2,3.81,74.1,98.47,1.0,630.4,4,6,7842.0
2019-04-23 07:00:00,7.3,0.29,1.95,10.69,4.42,3.26,74.05,106.79,1.01,630.4,4,7,7304.0
2019-04-23 08:00:00,7.3,0.32,1.61,7.64,4.47,3.13,74.25,104.75,1.1,630.4,4,8,6623.0
2019-04-23 09:00:00,7.3,0.3,1.0,7.5,4.9,3.6,72.7,121.0,0.6,625.0,4,9,5603.0
2019-04-23 10:00:00,7.3,0.31,1.13,7.85,5.22,3.8,72.11,109.8,0.71,626.66,4,10,6706.0
2019-04-23 11:00:00,7.3,0.13,2.9,10.52,5.46,3.61,70.68,96.04,1.33,626.04,4,11,6535.0
2019-04-23 12:00:00,7.3,0.13,6.79,17.66,7.46,4.52,72.15,101.36,0.57,625.0,4,12,6263.0
2019-04-23 13:00:00,7.3,0.15,5.24,20.07,10.88,5.47,73.37,136.7,0.36,625.0,4,13,7396.0
2019-04-23 14:00:00,7.3,0.16,6.68,25.12,15.89,7.44,72.7,172.59,0.64,625.08,4,14,7567.0
2019-04-23 15:00:00,7.96,0.16,8.49,19.78,19.72,11.0,72.78,280.58,0.84,625.0,4,15,6274.0
2019-04-23 16:00:00,8.97,0.16,11.87,19.79,23.36,13.82,67.21,179.3,0.65,625.0,4,16,5258.0
2019-04-23 17:00:00,,,,,,,,,,,4,17,5271.0
2019-04-23 18:00:00,12.23,0.46,19.82,15.22,23.56,15.68,53.8,194.93,1.02,625.0,4,18,6428.0
2019-04-23 19:00:00,14.88,0.45,11.89,15.64,30.47,17.12,45.46,224.61,1.04,625.0,4,19,4999.0
2019-04-23 20:00:00,16.38,0.44,8.52,16.3,36.55,18.53,41.17,197.48,1.18,625.0,4,20,3765.0
2019-04-23 21:00:00,18.43,0.41,4.92,12.83,30.54,16.02,36.12,151.13,1.63,625.0,4,21,3006.0
2019-04-23 22:00:00,19.09,0.37,3.1,9.96,27.55,12.98,32.85,143.44,2.08,625.0,4,22,2444.0
2019-04-23 23:00:00,19.69,0.14,1.92,7.37,23.27,10.22,29.4,116.12,1.76,625.0,4,23,1957.0
2019-04-24 00:00:00,19.36,0.03,0.87,6.14,14.34,7.34,28.81,156.74,1.44,625.0,4,0,1298.0
2019-04-24 01:00:00,19.0,0.04,0.58,7.02,15.04,8.02,30.92,86.79,1.06,625.0,4,1,843.0
2019-04-24 02:00:00,16.97,0.06,0.2,9.54,17.8,8.64,34.36,198.39,0.58,625.0,4,2,720.0
2019-04-24 03:00:00,15.34,0.16,0.16,24.3,33.42,13.68,40.78,131.55,0.13,625.0,4,3,1127.0
2019-04-24 04:00:00,14.72,0.18,1.49,31.35,26.93,11.95,46.66,235.25,0.99,625.0,4,4,2225.0
2019-04-24 05:00:00,13.82,0.15,13.22,34.46,25.61,9.25,51.1,207.27,0.61,625.0,4,5,5204.0
2019-04-24 06:00:00,12.19,1.12,110.86,61.55,21.46,10.41,56.09,128.0,0.78,625.0,4,6,7575.0
2019-04-24 07:00:00,11.11,0.21,11.01,33.22,24.12,9.85,59.58,138.39,0.49,625.0,4,7,6837.0
2019-04-24 08:00:00,9.77,0.24,12.0,31.89,19.64,8.22,66.39,141.85,0.5,625.0,4,8,5925.0
2019-04-24 09:00:00,9.0,0.31,6.5,28.5,10.2,6.3,67.8,173.4,1.0,625.0,4,9,6120.0
2019-04-24 10:00:00,8.84,0.25,8.78,28.87,11.4,6.32,67.77,163.78,0.67,625.0,4,10,6637.0
2019-04-24 11:00:00,8.1,0.26,12.06,33.42,10.18,5.58,68.75,156.07,0.67,625.0,4,11,7137.0
2019-04-24 12:00:00,7.64,0.5,19.91,33.66,12.4,5.94,68.69,148.13,0.53,625.0,4,12,5427.0
2019-04-24 13:00:00,8.21,0.54,29.55,29.92,12.74,5.86,63.86,158.72,0.7,625.0,4,13,6541.0
2019-04-24 14:00:00,11.18,0.55,47.02,32.82,22.87,7.44,51.3,169.7,1.24,625.0,4,14,7018.0
2019-04-24 15:00:00,13.81,0.64,59.63,38.14,41.92,12.04,42.47,176.38,1.02,625.0,4,15,5961.0
2019-04-24 16:00:00,17.79,0.54,38.73,31.16,35.42,9.91,32.52,199.25,0.81,625.0,4,16,4571.0
2019-04-24 17:00:00,19.8,0.19,2.3,6.5,14.2,4.6,25.0,257.5,0.9,625.0,4,17,4273.0
2019-04-24 18:00:00,20.75,0.18,1.74,4.77,8.7,2.44,24.03,233.3,1.55,625.0,4,18,6410.0
2019-04-24 19:00:00,21.94,0.16,0.71,2.38,7.58,1.97,22.61,233.18,1.8,625.0,4,19,6152.0
2019-04-24 20:00:00,22.56,0.18,4.36,5.84,11.66,3.08,22.64,214.39,1.92,624.44,4,20,4458.0
2019-04-24 21:00:00,22.92,0.18,1.59,5.1,9.86,2.58,22.62,245.05,1.66,620.46,4,21,3630.0
2019-04-24 22:00:00,23.58,0.24,13.82,12.7,13.96,3.35,21.72,205.45,1.41,619.5,4,22,2156.0
2019-04-24 23:00:00,23.81,0.12,2.5,7.34,9.84,2.72,21.98,224.73,1.7,619.5,4,23,1847.0
2019-04-25 00:00:00,23.3,0.13,0.9,4.29,7.05,2.26,23.21,224.2,1.45,619.5,4,0,1343.0
2019-04-25 01:00:00,23.16,0.13,0.82,4.89,8.64,2.4,23.54,236.75,1.1,619.5,4,1,995.0
2019-04-25 02:00:00,21.36,0.19,0.28,10.32,28.88,6.99,27.37,52.81,1.11,619.5,4,2,802.0
2019-04-25 03:00:00,19.04,0.34,3.4,33.54,33.25,9.47,32.1,105.94,0.61,619.5,4,3,1187.0
2019-04-25 04:00:00,18.56,0.29,4.72,37.27,15.89,6.11,30.98,228.97,1.18,619.5,4,4,2465.0
2019-04-25 05:00:00,18.1,0.26,5.85,26.0,13.24,5.08,30.1,227.76,1.24,619.59,4,5,5610.0
2019-04-25 06:00:00,18.23,0.41,19.66,16.98,10.1,3.3,32.08,233.9,2.25,622.73,4,6,7710.0
2019-04-25 07:00:00,17.76,0.16,0.01,15.84,7.02,2.86,34.6,225.16,2.55,624.72,4,7,6212.0
2019-04-25 08:00:00,14.4,0.16,0.25,7.33,100.27,26.47,54.1,255.01,4.04,625.0,4,8,6389.0
2019-04-25 09:00:00,8.72,0.15,0.09,3.68,7.02,3.19,74.09,312.14,4.36,625.0,4,9,6134.0
2019-04-25 10:00:00,8.08,0.16,0.04,4.6,3.35,1.87,71.5,293.29,3.01,625.0,4,10,6138.0
2019-04-25 11:00:00,7.3,0.04,0.0,3.09,3.25,1.74,70.99,305.94,2.3,625.0,4,11,6739.0
2019-04-25 12:00:00,7.3,0.0,0.0,4.08,3.26,2.3,71.49,272.8,1.06,625.0,4,12,6617.0
2019-04-25 13:00:00,7.3,0.05,0.15,8.3,7.64,3.62,70.5,268.22,0.64,629.28,4,13,7071.0
2019-04-25 14:00:00,8.38,0.1,5.34,24.11,16.18,5.96,66.62,225.17,0.7,630.4,4,14,6270.0
2019-04-25 15:00:00,9.83,0.16,18.27,33.42,15.55,6.24,60.67,188.93,0.99,630.4,4,15,5675.0
2019-04-25 16:00:00,11.85,0.09,10.84,17.74,11.53,4.65,49.04,195.4,0.96,630.4,4,16,4967.0
2019-04-25 17:00:00,13.49,0.14,2.21,6.65,11.28,4.58,37.59,222.21,1.3,630.4,4,17,4851.0
2019-04-25 18:00:00,13.7,0.31,2.15,4.98,14.3,5.35,33.59,218.17,1.91,630.4,4,18,4836.0
2019-04-25 19:00:00,15.29,0.31,1.11,3.95,15.97,6.5,31.07,221.34,1.75,630.31,4,19,5211.0
2019-04-25 20:00:00,16.52,0.32,0.89,3.97,16.68,7.63,31.94,172.3,1.95,628.96,4,20,4252.0
2019-04-25 21:00:00,17.62,0.32,1.29,4.74,15.14,7.02,29.22,97.3,1.64,625.7,4,21,3856.0
2019-04-25 22:00:00,18.5,0.32,0.25,3.15,14.45,7.35,26.65,64.2,0.65,625.0,4,22,2346.0
2019-04-25 23:00:00,18.88,0.24,1.77,6.25,20.26,8.23,25.88,80.23,1.77,625.0,4,23,2340.0
2019-04-26 00:00:00,18.91,0.22,2.88,9.42,17.6,6.5,26.01,78.68,1.89,625.0,4,0,1729.0
2019-04-26 01:00:00,18.23,0.17,0.51,5.21,15.12,5.44,27.39,64.91,1.99,625.0,4,1,1156.0
2019-04-26 02:00:00,16.78,0.21,0.84,10.97,22.21,6.77,29.61,73.91,2.03,625.0,4,2,960.0
2019-04-26 03:00:00,15.62,0.27,2.47,15.5,23.05,7.94,31.89,96.47,2.04,626.1,4,3,1225.0
2019-04-26 04:00:00,14.4,0.34,2.98,19.4,53.06,14.01,34.48,108.56,1.42,630.31,4,4,2126.0
2019-04-26 05:00:00,13.21,0.28,13.08,19.86,24.89,8.16,38.07,133.6,0.79,630.21,4,5,4318.0
2019-04-26 06:00:00,12.21,1.12,110.32,54.14,17.42,5.64,41.51,121.75,1.36,625.86,4,6,7324.0
2019-04-26 07:00:00,11.57,0.29,1.48,10.27,9.66,4.26,43.08,148.17,0.66,625.0,4,7,7182.0
2019-04-26 08:00:00,11.27,0.35,2.47,24.28,10.27,4.98,46.4,212.46,0.7,625.0,4,8,6238.0
2019-04-26 09:00:00,10.6,0.33,2.47,24.88,11.95,5.08,50.26,220.34,1.52,625.0,4,9,6757.0
2019-04-26 10:00:00,9.25,0.35,1.95,33.68,12.75,7.38,53.78,229.48,0.98,625.0,4,10,6640.0
2019-04-26 11:00:00,8.21,0.31,20.39,50.18,22.6,9.6,57.66,203.81,0.26,625.0,4,11,7353.0
2019-04-26 12:00:00,6.71,0.42,17.18,43.97,29.27,11.96,63.88,145.71,0.34,625.0,4,12,7532.0
2019-04-26 13:00:00,7.54,0.68,40.72,42.27,50.56,18.56,62.66,184.57,0.4,625.0,4,13,7133.0
2019-04-26 14:00:00,10.34,0.7,79.31,44.49,78.4,25.6,53.41,220.42,0.55,625.0,4,14,6489.0
2019-04-26 15:00:00,13.09,0.66,70.51,45.76,76.15,24.99,45.47,197.04,0.42,625.0,4,15,5735.0
2019-04-26 16:00:00,16.79,0.53,38.68,34.3,55.41,18.12,37.02,171.62,1.0,625.0,4,16,6043.0
2019-04-26 17:00:00,18.11,0.29,26.1,33.7,66.75,21.15,35.06,158.57,1.2,625.0,4,17,5004.0
2019-04-26 18:00:00,20.53,0.22,18.79,29.07,60.24,17.69,31.35,240.91,1.64,624.86,4,18,5919.0
2019-04-26 19:00:00,23.57,0.11,8.55,16.52,30.24,7.89,22.53,157.68,1.2,620.42,4,19,5284.0
2019-04-26 20:00:00,24.95,0.08,3.57,9.2,22.65,5.93,19.84,216.05,1.64,619.5,4,20,4407.0
2019-04-26 21:00:00,26.41,0.09,4.51,9.7,28.04,6.03,18.07,193.15,1.56,619.5,4,21,4039.0
2019-04-26 22:00:00,26.44,0.09,5.36,9.17,29.62,6.53,17.89,223.88,2.28,619.5,4,22,3134.0
2019-04-26 23:00:00,24.7,0.15,1.03,5.45,13.07,3.13,18.62,247.58,1.77,619.5,4,23,2216.0
2019-04-27 00:00:00,24.27,0.33,0.66,6.07,110.32,23.18,19.01,268.3,3.47,619.5,4,0,1815.0
2019-04-27 01:00:00,20.37,0.32,0.34,4.94,221.79,42.7,30.79,256.87,4.92,619.5,4,1,1269.0
2019-04-27 02:00:00,17.46,0.33,2.68,10.12,94.24,17.38,41.22,214.88,4.72,619.5,4,2,1192.0
2019-04-27 03:00:00,18.52,0.4,5.7,17.62,17.92,4.62,32.55,194.07,2.19,619.5,4,3,1090.0
2019-04-27 04:00:00,17.93,0.44,10.58,22.72,22.07,5.36,35.65,169.77,1.1,619.5,4,4,1507.0
2019-04-27 05:00:00,17.23,0.15,4.06,6.37,8.58,2.4,39.34,277.02,3.57,619.5,4,5,2702.0
2019-04-27 06:00:00,14.15,0.27,26.48,19.37,4.42,1.73,55.79,271.42,2.37,619.5,4,6,4361.0
2019-04-27 07:00:00,13.7,0.04,3.09,16.32,2.65,1.08,52.67,219.2,1.63,619.5,4,7,4346.0
2019-04-27 08:00:00,14.42,0.08,2.54,18.48,2.84,1.14,45.98,212.74,2.78,619.5,4,8,5322.0
2019-04-27 09:00:00,14.6,0.07,1.14,12.96,4.18,1.26,44.57,198.1,2.0,619.5,4,9,6056.0
2019-04-27 10:00:00,13.03,0.09,1.03,9.23,5.73,1.71,50.29,147.62,1.06,619.5,4,10,6854.0
2019-04-27 11:00:00,12.03,0.09,1.08,18.95,8.52,2.68,54.22,162.58,1.72,619.5,4,11,7056.0
2019-04-27 12:00:00,6.98,0.16,0.06,3.95,3.68,2.94,81.41,43.87,2.8,623.67,4,12,7046.0
2019-04-27 13:00:00,6.0,0.18,0.51,5.22,2.54,1.74,77.08,54.54,1.99,625.0,4,13,8125.0
2019-04-27 14:00:00,6.63,0.21,4.5,8.65,5.64,2.54,70.92,81.43,1.71,625.0,4,14,7827.0
2019-04-27 15:00:00,8.03,0.2,4.36,7.01,5.87,2.58,63.74,84.29,1.57,625.0,4,15,8093.0
2019-04-27 16:00:00,9.72,0.21,6.44,6.83,5.96,2.8,57.06,86.15,1.74,625.0,4,16,8008.0
2019-04-27 17:00:00,11.62,0.23,5.27,6.69,10.01,4.06,50.4,91.32,1.93,625.0,4,17,7883.0
2019-04-27 18:00:00,12.87,0.36,3.16,5.23,9.65,4.38,45.61,88.79,1.97,625.0,4,18,7239.0
2019-04-27 19:00:00,14.43,0.37,4.31,5.87,9.68,4.96,40.57,91.23,2.04,624.91,4,19,5974.0
2019-04-27 20:00:00,16.71,0.44,3.66,6.62,11.98,4.99,36.07,94.49,1.67,621.11,4,20,4952.0
2019-04-27 21:00:00,18.91,0.42,4.08,6.31,11.82,4.42,31.7,115.71,1.9,619.5,4,21,4794.0
2019-04-27 22:00:00,20.14,0.44,2.17,4.79,9.08,3.69,30.14,98.97,1.95,619.5,4,22,4603.0
2019-04-27 23:00:00,20.67,0.2,3.2,5.48,10.91,3.92,31.85,95.35,2.5,619.5,4,23,3964.0
2019-04-28 00:00:00,22.54,0.1,2.59,6.05,10.21,3.25,27.26,91.13,1.74,619.5,4,0,2589.0
2019-04-28 01:00:00,22.25,0.09,1.54,5.57,9.99,2.99,26.37,116.85,1.96,619.5,4,1,1811.0
2019-04-28 02:00:00,20.69,0.1,0.22,6.58,8.28,3.14,28.37,245.69,1.68,619.5,4,2,1545.0
2019-04-28 03:00:00,17.7,0.12,0.24,9.54,9.38,4.16,40.0,213.95,1.5,619.5,4,3,1121.0
2019-04-28 04:00:00,16.96,0.14,1.28,16.85,11.19,5.0,41.62,224.36,1.41,619.5,4,4,1294.0
2019-04-28 05:00:00,15.7,0.17,12.22,22.28,12.38,5.36,43.71,120.54,1.41,619.5,4,5,1801.0
2019-04-28 06:00:00,13.48,0.96,111.58,55.8,9.51,3.66,48.06,122.58,1.72,619.5,4,6,2432.0
2019-04-28 07:00:00,12.29,0.17,1.1,5.66,8.07,3.48,51.43,155.0,1.13,619.5,4,7,3243.0
2019-04-28 08:00:00,11.33,0.21,0.47,11.16,8.58,3.8,54.8,130.76,0.73,619.5,4,8,3895.0
2019-04-28 09:00:00,10.19,0.3,1.18,19.34,8.92,4.18,58.58,141.46,0.55,619.5,4,9,5438.0
2019-04-28 10:00:00,10.34,0.28,1.52,23.62,11.55,5.18,57.25,184.32,0.95,619.5,4,10,6646.0
2019-04-28 11:00:00,9.19,0.29,2.17,30.15,15.06,6.87,62.81,173.76,0.56,619.5,4,11,7332.0
2019-04-28 12:00:00,8.2,0.45,8.29,31.1,13.51,7.2,67.02,160.5,0.48,619.5,4,12,7567.0
2019-04-28 13:00:00,8.66,0.64,29.46,32.14,17.09,8.22,65.44,194.71,0.65,619.5,4,13,8337.0
2019-04-28 14:00:00,12.88,0.51,27.62,25.32,15.82,6.43,49.22,178.88,0.98,619.5,4,14,8054.0
2019-04-28 15:00:00,17.88,0.33,6.62,12.18,9.75,3.35,33.12,204.13,2.22,619.5,4,15,7971.0
2019-04-28 16:00:00,19.64,0.25,0.86,2.86,5.84,1.88,30.16,243.46,2.35,619.5,4,16,6892.0
2019-04-28 17:00:00,22.01,0.17,3.24,4.87,20.86,3.76,26.48,143.52,2.44,615.4,4,17,6104.0
2019-04-28 18:00:00,23.7,0.12,2.55,4.4,242.6,45.3,18.0,202.35,5.2,614.1,4,18,5313.0
2019-04-28 19:00:00,24.71,0.14,2.6,5.32,60.76,11.38,16.24,206.58,5.34,614.1,4,19,4405.0
2019-04-28 20:00:00,23.98,0.16,1.86,4.86,25.87,5.21,19.2,219.73,4.98,614.1,4,20,4083.0
2019-04-28 21:00:00,23.28,0.16,2.46,6.21,6.17,2.18,18.15,227.59,3.52,614.1,4,21,3383.0
2019-04-28 22:00:00,20.68,0.13,0.93,4.89,59.05,11.59,28.91,288.13,5.25,614.1,4,22,2642.0
2019-04-28 23:00:00,18.51,0.17,0.16,2.56,125.25,21.12,33.83,251.88,6.14,614.1,4,23,2154.0
2019-04-29 00:00:00,17.62,0.3,0.59,4.42,66.64,11.39,35.69,230.11,6.31,618.2,4,0,1638.0
2019-04-29 01:00:00,17.91,0.29,0.33,2.96,2.23,1.08,35.35,264.66,4.09,619.5,4,1,1146.0
2019-04-29 02:00:00,16.75,0.3,0.32,4.29,2.02,0.88,37.84,261.25,3.15,619.5,4,2,900.0
2019-04-29 03:00:00,15.2,0.3,0.27,5.3,6.15,3.13,44.12,178.38,2.85,619.5,4,3,1254.0
2019-04-29 04:00:00,10.28,0.31,0.14,6.18,10.43,6.44,67.7,78.3,2.9,620.7,4,4,1973.0
2019-04-29 05:00:00,7.23,0.21,3.68,5.5,7.99,4.65,62.29,112.64,3.23,625.0,4,5,3914.0
2019-04-29 06:00:00,5.6,0.41,24.59,23.74,4.84,2.69,59.45,91.57,2.44,625.0,4,6,7113.0
2019-04-29 07:00:00,5.6,0.16,-0.04,2.58,5.34,3.17,56.03,63.53,2.16,625.0,4,7,6969.0
2019-04-29 08:00:00,5.6,0.2,-0.08,1.6,3.26,2.04,54.77,77.3,1.47,625.0,4,8,6164.0
2019-04-29 09:00:00,5.32,0.21,-0.03,2.56,3.64,2.19,54.51,143.29,1.62,625.0,4,9,5847.0
2019-04-29 10:00:00,3.84,0.22,0.01,3.16,4.0,2.15,53.73,38.28,2.5,625.0,4,10,6581.0
2019-04-29 11:00:00,1.51,0.19,0.01,3.11,4.42,1.91,56.95,45.97,2.72,625.0,4,11,6979.0
2019-04-29 12:00:00,-0.02,0.25,0.28,4.78,4.05,1.84,49.44,48.7,2.08,625.0,4,12,6625.0
2019-04-29 13:00:00,-1.0,0.32,0.4,4.1,4.5,1.9,49.3,66.8,1.2,625.0,4,13,7184.0
2019-04-29 14:00:00,-0.97,0.27,1.95,6.46,7.57,2.45,49.64,68.94,1.71,625.26,4,14,7072.0
2019-04-29 15:00:00,-0.54,0.28,1.79,6.02,6.82,2.43,48.97,57.13,1.65,625.36,4,15,5689.0
2019-04-29 16:00:00,-0.74,0.31,1.89,5.75,6.34,2.24,46.98,52.29,2.09,625.63,4,16,5702.0
2019-04-29 17:00:00,-0.2,0.22,1.84,5.56,5.88,2.18,46.88,59.08,2.03,630.04,4,17,5195.0
2019-04-29 18:00:00,0.09,0.23,2.32,5.21,7.81,2.84,46.12,54.82,1.88,629.12,4,18,4018.0
2019-04-29 19:00:00,0.74,0.23,2.08,4.49,7.2,2.67,44.72,96.41,1.59,625.0,4,19,4982.0
2019-04-29 20:00:00,2.06,0.24,4.15,5.48,9.13,3.28,42.61,104.67,1.28,625.0,4,20,4380.0
2019-04-29 21:00:00,3.65,0.25,6.52,6.21,11.28,4.12,40.16,145.06,1.28,625.0,4,21,3512.0
2019-04-29 22:00:00,4.39,0.25,2.25,4.68,10.78,4.22,40.29,199.07,1.54,625.0,4,22,2617.0
2019-04-29 23:00:00,3.69,0.19,1.13,5.73,13.32,5.07,43.26,192.75,1.67,625.0,4,23,2020.0
2019-04-30 00:00:00,2.18,0.25,0.79,8.46,17.24,6.55,59.71,110.09,1.32,625.0,4,0,1215.0
2019-04-30 01:00:00,-1.19,0.26,1.79,12.07,5.57,4.68,97.84,295.41,1.8,625.0,4,1,728.0
2019-04-30 02:00:00,-1.0,0.25,0.89,13.84,5.53,4.51,100.21,162.22,0.94,625.0,4,2,680.0
2019-04-30 03:00:00,-1.55,0.22,0.4,12.04,4.67,3.9,100.34,55.25,1.32,625.0,4,3,979.0
2019-04-30 04:00:00,-1.18,0.2,0.28,8.61,5.12,4.27,98.91,42.72,1.28,625.0,4,4,1967.0
2019-04-30 05:00:00,-1.0,0.22,11.46,13.48,6.58,5.62,98.26,68.36,1.96,625.0,4,5,4896.0
2019-04-30 06:00:00,-1.0,1.11,111.36,56.7,8.16,6.84,96.09,132.26,0.81,625.0,4,6,7583.0
2019-04-30 07:00:00,-0.76,0.28,0.25,12.47,10.72,9.3,94.97,194.89,0.39,625.0,4,7,6864.0
2019-04-30 08:00:00,-1.0,0.31,0.52,12.35,8.76,7.68,97.44,193.6,1.04,625.0,4,8,6178.0
2019-04-30 09:00:00,-1.0,0.3,0.2,9.9,7.5,6.59,97.7,282.84,1.25,624.17,4,9,6227.0
2019-04-30 10:00:00,-1.0,0.3,0.36,11.22,8.17,7.17,97.7,292.45,1.34,619.68,4,10,6807.0
2019-04-30 11:00:00,-1.0,0.25,0.78,9.41,10.47,9.26,97.7,285.54,1.63,619.5,4,11,7285.0
2019-04-30 12:00:00,-1.0,0.31,0.87,10.05,11.09,9.77,97.4,277.95,1.54,619.5,4,12,7469.0
2019-04-30 13:00:00,-1.0,0.35,2.89,18.39,11.53,10.1,94.89,224.3,0.58,619.5,4,13,7680.0
2019-04-30 14:00:00,-0.86,0.43,6.87,22.26,13.12,11.41,92.75,277.64,1.28,619.5,4,14,7495.0
2019-04-30 15:00:00,-0.2,0.36,3.2,14.3,14.3,12.6,92.9,299.1,0.8,619.5,4,15,5945.0
2019-04-30 16:00:00,-0.14,0.37,5.01,15.89,15.1,12.61,92.54,284.16,1.12,619.5,4,16,4637.0
2019-04-30 17:00:00,,,,,,,,,,,4,17,4651.0
2019-04-30 18:00:00,1.58,0.44,6.06,14.16,15.99,13.43,84.96,287.52,1.5,619.5,4,18,6459.0
2019-04-30 19:00:00,2.24,0.42,6.12,11.48,13.87,11.82,82.98,273.81,2.16,619.5,4,19,5499.0
2019-04-30 20:00:00,2.7,0.39,2.28,9.95,13.64,11.34,81.24,291.8,2.15,619.5,4,20,4493.0
2019-04-30 21:00:00,3.02,0.4,3.97,12.05,12.77,10.59,83.82,296.79,2.4,619.5,4,21,3600.0
2019-04-30 22:00:00,2.32,0.39,6.93,10.92,9.98,8.13,88.91,311.57,2.43,619.5,4,22,2054.0
2019-04-30 23:00:00,2.13,0.31,4.65,10.85,7.16,6.1,88.87,275.6,2.07,619.5,4,23,1766.0
2019-05-01 00:00:00,2.08,0.36,4.6,14.07,8.56,7.26,91.81,269.67,0.93,619.5,5,0,1292.0
2019-05-01 01:00:00,2.3,0.34,1.66,13.69,7.97,6.62,87.89,238.37,0.42,619.5,5,1,918.0
2019-05-01 02:00:00,2.3,0.31,0.94,9.67,9.14,7.75,90.43,225.1,1.17,619.5,5,2,737.0
2019-05-01 03:00:00,2.3,0.3,0.53,8.28,8.13,6.94,92.26,140.99,0.88,619.5,5,3,1030.0
